Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Gambia The,GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,17.7,..,..,..,..,..,..,..,..,..,34.3,..,..,..,..,..,..,..,..,..,31,..,34.5268,..,..,..
Gambia The,GMB,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,77,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,Life expectancy at birth total (years),SP.DYN.LE00.IN,52.214,52.47397561,52.71143902,52.94885366,53.20278049,53.49080488,53.82802439,54.2104878,54.63370732,55.09160976,55.57607317,56.07341463,56.5675122,57.0422439,57.48709756,57.89209756,58.25082927,58.56943902,58.85307317,59.10778049,59.34060976,59.56058537,59.77814634,59.99926829,60.22843902,..
Ghana,GHA,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0.002585366,0.010950971,0.020417059,0.036990796,0.074354288,0.12446167,0.232363487,0.380901054,0.690808845,1.263629537,1.954760936,3.918536618,8.135148478,13.44255251,23.72559884,33.75729429,50.0664665,63.77348397,71.86671124,85.27494343,100.9932997,108.1911482,114.8194789,129.7359971
Ghana,GHA,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,0.302439869,0.309863962,0.311284575,0.316980952,0.326470974,0.413264756,0.527993493,0.72516312,0.974904877,1.255005493,1.819879847,2.531586981,3.344808104,5.352062878,9.638955871,14.94613224,25.34924832,35.42876148,50.68913692,64.90211081,73.01206892,86.42205423,102.1167556,109.2350632,115.8042957,130.7572195
Ghana,GHA,Improved sanitation facilities (% of population with access),SH.STA.ACSN,7,7.3,7.6,8,8.3,8.6,9,9.3,9.6,10,10.3,10.6,11,11.3,11.6,12,12.3,12.6,13,13.3,13.7,14,14.4,14.7,14.8,14.9
Ghana,GHA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,55.5,57.1,58.7,60.2,61.7,63.2,64.7,66.2,67.6,69.1,70.5,71.8,73.1,74.5,75.8,77,78.3,79.5,80.7,81.9,83.1,84.3,85.4,86.5,87.6,88.7
Ghana,GHA,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,30.6,..,..,..,..,42.6,..,..,..,..,48.3,..,49.2,..,..,60.5,..,..,..,..,..,..,..
Ghana,GHA,Fertility rate total (births per woman),SP.DYN.TFRT.IN,5.616,5.505,5.391,5.277,5.164,5.057,4.957,4.869,4.792,4.727,4.67,4.618,4.568,4.517,4.464,4.413,4.367,4.33,4.303,4.285,4.272,4.258,4.238,4.209,4.168,..
Ghana,GHA,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,109.5384,106.7102,103.882,100.5316,97.1812,93.8308,90.4804,87.13,85.1754,83.2208,81.2662,79.3116,77.357,76.0796,74.8022,73.5248,72.2474,70.97,70.826,70.682,70.538,70.394,70.25,68.8752,67.5004,..
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,30.6,..,..,..,..,..,..,..,..,..,45,..,..,..,..,..,..,..,..,..,60.5,..,64.06256,..,..,..
Ghana,GHA,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,44,..,..,..,..,..,61.1,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Life expectancy at birth total (years),SP.DYN.LE00.IN,56.75163415,57.15726829,57.43678049,57.57980488,57.59482927,57.50270732,57.34078049,57.1642439,57.02392683,56.95370732,56.98709756,57.14760976,57.42043902,57.78517073,58.22236585,58.70104878,59.18421951,59.63585366,60.03041463,60.35546341,60.60997561,60.808,60.97702439,61.14207317,61.31163415,..
Grenada,GRD,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0.155785888,0.152402675,0.186212076,0.286871071,0.352102049,0.398990554,0.565498631,0.965142151,1.391877752,1.983418933,4.231450502,6.29755815,7.397721819,41.31426506,42.19278165,45.51485658,44.7346504,49.60226285,57.75122195,109.710823,116.4974159,115.018939,123.159182,125.5937373,110.204792,112.2527977
Grenada,GRD,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,15.94208919,16.94779949,19.22716844,20.73406441,21.478225,23.54044268,24.47517759,27.17033375,28.52263529,30.99437111,35.08659713,38.45300396,40.25210825,73.20282507,74.05192148,72.15471438,71.56207631,77.14459483,85.24900897,136.875815,143.5988804,141.7353484,149.4449343,152.5869477,135.8663443,137.5906799
Grenada,GRD,Improved sanitation facilities (% of population with access),SH.STA.ACSN,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
Grenada,GRD,Improved water source (% of population with access),SH.H2O.SAFE.ZS,96.5,96.5,96.5,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6
Grenada,GRD,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Fertility rate total (births per woman),SP.DYN.TFRT.IN,3.842,3.701,3.551,3.401,3.254,3.116,2.988,2.87,2.762,2.666,2.582,2.512,2.455,2.409,2.373,2.344,2.321,2.301,2.281,2.261,2.24,2.217,2.194,2.171,2.149,..
Grenada,GRD,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,89.7506,86.6028,83.455,79.0572,74.6594,70.2616,65.8638,61.466,59.4034,57.3408,55.2782,53.2156,51.153,49.404,47.655,45.906,44.157,42.408,40.998,39.588,38.178,36.768,35.358,33.4268,31.4956,..
Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,81.13573,..,..,..,..,..,..,..,..,..,85.4112,..,..,..,..,..,..,..,..,..,87.87328,..,90.87544,..,..,..
Grenada,GRD,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Life expectancy at birth total (years),SP.DYN.LE00.IN,68.47502439,68.65380488,68.82560976,68.99139024,69.15419512,69.3175122,69.48631707,69.66163415,69.84746341,70.04429268,70.25160976,70.46792683,70.69073171,70.91602439,71.14280488,71.37209756,71.60590244,71.8447561,72.08714634,72.33007317,72.5675122,72.79341463,73.00226829,73.19356098,73.36631707,..
Guinea,GIN,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.000588556,0.010806418,0.012121718,0.011736,0.034568886,0.255012846,0.292782939,0.481493068,0.625832387,1.003476993,1.211353347,1.651452655,1.973615991,..,19.90650512,26.66103586,32.936074,36.7781157,43.54770359,48.76925037,63.31503903,72.09875075,87.17366364
Guinea,GIN,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,0.187704118,0.181886595,0.160196203,0.162847826,0.134680977,0.150628294,0.211939811,0.273055627,0.43489463,0.537687229,0.75945607,0.912386501,1.29078325,1.495613977,1.930781638,2.234676308,..,20.12547667,26.92279875,33.14375346,36.94361722,43.7089718,48.76925037,63.31503903,72.09875075,87.17366364
Guinea,GIN,Improved sanitation facilities (% of population with access),SH.STA.ACSN,8.3,8.8,9.2,9.7,10.1,10.6,11,11.5,11.9,12.4,12.9,13.4,13.8,14.3,14.8,15.3,15.8,16.3,16.8,17.3,17.9,18.4,18.9,19.4,20,20.1
Guinea,GIN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,52.4,53.4,54.5,55.5,56.5,57.6,58.6,59.6,60.7,61.7,62.7,63.7,64.8,65.8,66.8,67.8,68.8,69.8,70.8,71.8,72.8,73.8,74.8,75.7,76.7,76.8
Guinea,GIN,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,16.4,..,..,..,..,..,20.2,..,..,..,..,..,..,26.2,..,..,..
Guinea,GIN,Fertility rate total (births per woman),SP.DYN.TFRT.IN,6.598,6.57,6.535,6.493,6.444,6.391,6.334,6.273,6.211,6.147,6.082,6.015,5.947,5.877,5.804,5.729,5.653,5.575,5.497,5.417,5.337,5.256,5.175,5.094,5.013,..
Guinea,GIN,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,180.7146,180.5078,180.301,179.1144,177.9278,176.7412,175.5546,174.368,172.5512,170.7344,168.9176,167.1008,165.284,163.303,161.322,159.341,157.36,155.379,153.4778,151.5766,149.6754,147.7742,145.873,143.7726,141.6722,..
Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,13.68774,..,..,..,..,..,..,..,..,..,16.4,..,..,..,..,..,..,..,..,..,20.2,..,26.2,..,..,..
Guinea,GIN,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37,..,..,..,..,..,..,..,..,..,..
Guinea,GIN,Life expectancy at birth total (years),SP.DYN.LE00.IN,49.91885366,50.52734146,51.00409756,51.35553659,51.58758537,51.69968293,51.69780488,51.60934146,51.47517073,51.33563415,51.24290244,51.24619512,51.37241463,51.63514634,52.04107317,52.58660976,53.2547561,53.9994878,54.77758537,55.55614634,56.30504878,57.00053659,57.63763415,58.2164878,58.73343902,..
Guinea-Bissau,GNB,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093711482,2.836587237,6.952089848,10.83048396,19.95658668,32.9718113,36.13019495,42.69221945,45.10659833,63.0692167,55.15072568,63.48369055,69.2749664
Guinea-Bissau,GNB,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,0.58532414,0.593340937,0.603461474,0.611897341,0.622392302,0.646065912,0.680071903,0.640528602,0.663117564,0.489590777,0.873548667,0.76059268,0.841342632,0.869716051,3.535398201,7.628410534,11.29748964,20.26473772,33.27815574,36.44252872,42.69221945,45.10659833,63.0692167,55.15072568,63.48369055,69.2749664
Guinea-Bissau,GNB,Improved sanitation facilities (% of population with access),SH.STA.ACSN,..,..,..,..,10.5,10.6,10.8,11,11.2,11.8,12.4,13,13.7,14.3,15,15.6,16.3,16.9,17.6,18.2,18.9,19.6,20.2,20.5,20.7,20.8
Guinea-Bissau,GNB,Improved water source (% of population with access),SH.H2O.SAFE.ZS,35.9,37.5,39.1,40.6,42.2,43.8,45.4,47.1,48.7,50.4,52.1,53.8,55.5,57.2,59,60.7,62.5,64.3,66.1,68,69.8,71.7,73.6,75.5,77.4,79.3
Guinea-Bissau,GNB,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,..,41.2,..,53.5,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Fertility rate total (births per woman),SP.DYN.TFRT.IN,6.627,6.582,6.526,6.458,6.381,6.294,6.201,6.104,6.007,5.911,5.818,5.728,5.642,5.558,5.478,5.403,5.332,5.267,5.206,5.148,5.091,5.033,4.972,4.906,4.835,..
Guinea-Bissau,GNB,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,135.8034,137.0362,138.269,137.5052,136.7414,135.9776,135.2138,134.45,133.029,131.608,130.187,128.766,127.345,126.3438,125.3426,124.3414,123.3402,122.339,117.691,113.043,108.395,103.747,99.099,95.2424,91.3858,..
Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.65982,..,..,..,..,..,..,..,..,..,53.5,..,..,..,..,..,..,..,..,..,57,..,60.60672,..,..,..
Guinea-Bissau,GNB,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Life expectancy at birth total (years),SP.DYN.LE00.IN,49.07631707,49.42353659,49.75173171,50.05404878,50.32702439,50.56785366,50.7772439,50.96209756,51.13063415,51.29046341,51.44543902,51.60185366,51.76370732,51.93678049,52.12604878,52.33929268,52.58253659,52.85546341,53.15473171,53.47663415,53.81436585,54.15941463,54.5035122,54.83841463,55.16004878,..
Guyana,GUY,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0.116319598,0.142124324,0.172352271,0.170709867,0.164189009,0.190720364,0.197145592,0.379868456,5.35010766,10.07413827,10.57779542,18.30583908,22.67765302,36.98152291,52.26250936,69.9336844,57.72160482,62.54783594,71.28590073,66.85662336,68.77901955,69.41295352,70.53891053,67.18556335
Guyana,GUY,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,2.206765668,2.212208904,4.040619191,5.844638363,6.242982259,6.297999275,7.031394307,7.698018824,8.320249049,9.020897488,14.53783962,20.76259568,21.29427454,30.55776713,36.2438717,51.45721669,67.67994962,86.59942083,75.61705677,81.37391093,90.34862096,86.11347837,88.16712746,89.02306491,90.4136861,86.26120744
Guyana,GUY,Improved sanitation facilities (% of population with access),SH.STA.ACSN,75.7,75.7,76.1,76.5,76.9,77.3,77.7,78.1,78.5,78.9,79.2,79.6,80,80.4,80.8,81.2,81.6,82,82.4,82.8,83.2,83.6,83.6,83.6,83.6,83.7
Guyana,GUY,Improved water source (% of population with access),SH.H2O.SAFE.ZS,79.2,79.2,80,80.7,81.5,82.3,83.1,83.9,84.7,85.5,86.2,87,87.8,88.6,89.4,90.2,91,91.8,92.6,93.4,94.2,95.1,95.9,96.7,97.5,98.3
Guyana,GUY,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.5,..,..,..,77.6,..,..,..,..,..,..
Guyana,GUY,Fertility rate total (births per woman),SP.DYN.TFRT.IN,3.601,3.535,3.467,3.4,3.332,3.267,3.206,3.15,3.101,3.059,3.022,2.989,2.958,2.926,2.894,2.86,2.824,2.787,2.751,2.715,2.68,2.647,2.615,2.585,2.558,..
Guyana,GUY,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,97.2698,98.1724,99.075,98.17,97.265,96.36,95.455,94.55,95.676,96.802,97.928,99.054,100.18,98.9588,97.7376,96.5164,95.2952,94.074,93.279,92.484,91.689,90.894,90.099,89.2584,88.4178,..
Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,72,..,..,..,..,..,..,..,..,..,74.5,..,..,..,..,..,..,..,..,..,77,..,79.46677,..,..,..
Guyana,GUY,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Life expectancy at birth total (years),SP.DYN.LE00.IN,63.52317073,63.6485122,63.7832439,63.9252439,64.07339024,64.22565854,64.37946341,64.53280488,64.68463415,64.83192683,64.97314634,65.1077561,65.23529268,65.3577561,65.47365854,65.5825122,65.68487805,65.7797561,65.87014634,65.957,66.04270732,66.12914634,66.21726829,66.31002439,66.40641463,..
Haiti,HTI,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0.120690009,0.296442489,0.641157609,1.049282205,1.580200539,3.557045958,4.381193159,5.401215155,12.78140119,26.27785531,33.20103068,37.35732558,40.41873813,41.86242333,59.90841158,69.39885695,64.70745958,69.90303696
Haiti,HTI,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,0.632901067,0.620396133,0.608254586,0.596555432,0.650110434,0.765477867,0.75123409,0.73742941,0.905175067,1.126481457,1.486319912,1.966687411,3.04752961,5.113253564,5.914610764,6.970180692,14.37907634,27.41663245,34.32156547,38.45305854,40.92397235,42.36078551,60.39987124,69.79624154,65.09937619,70.28969332
Haiti,HTI,Improved sanitation facilities (% of population with access),SH.STA.ACSN,17.6,17.9,18.1,18.5,18.9,19.2,19.6,20,20.3,20.7,21,21.6,22.1,22.6,23.2,23.7,24.2,24.6,25.1,25.5,25.9,26.3,26.7,27.1,27.4,27.6
Haiti,HTI,Improved water source (% of population with access),SH.H2O.SAFE.ZS,61.9,62.4,62.8,62.6,62.4,62.2,61.9,61.7,61.4,61.1,60.8,60.8,60.8,60.8,60.7,60.6,60.4,60.2,59.9,59.6,59.3,58.9,58.5,58,57.5,57.7
Haiti,HTI,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,31.3,..,..,..,..,..,33.7,31.4,..,..,..,..,33.9,..,..,..,..,..,37.9,..,..,..
Haiti,HTI,Fertility rate total (births per woman),SP.DYN.TFRT.IN,5.43,5.318,5.21,5.103,4.997,4.89,4.779,4.665,4.547,4.425,4.302,4.182,4.065,3.955,3.853,3.757,3.667,3.579,3.493,3.408,3.325,3.245,3.169,3.098,3.033,..
Haiti,HTI,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,73.2532,71.5736,69.894,68.2744,66.6548,65.0352,63.4156,61.796,59.9332,58.0704,56.2076,54.3448,52.482,51.2734,50.0648,48.8562,47.6476,46.439,45.4042,44.3694,43.3346,42.2998,41.265,40.47,39.675,..
Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.3,..,..,..,..,..,..,..,..,..,31.4,..,..,..,..,..,..,..,..,..,33.9,..,37.9,..,..,..
Haiti,HTI,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Life expectancy at birth total (years),SP.DYN.LE00.IN,54.56931707,54.91441463,55.25595122,55.59846341,55.9405122,56.27565854,56.59495122,56.89290244,57.16902439,57.42626829,57.67604878,57.92978049,58.19936585,58.4952439,58.82092683,59.17846341,59.56741463,59.97739024,60.39797561,60.82221951,61.24012195,61.64519512,62.03339024,62.40114634,62.74743902,..
Honduras,HND,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0.040376411,0.246500814,0.583530318,1.286770033,2.490088703,3.73334653,5.026447085,5.723479373,10.4578002,18.57507619,31.84055311,58.29729484,84.81834019,112.3283833,124.7187583,103.6720092,92.87017414,95.91916853,93.51563642,95.54210945
Honduras,HND,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,1.795340411,1.87298893,2.021875031,2.201625951,2.403728366,2.875909681,3.364066112,4.2376885,4.755614907,5.858235562,7.28056385,8.599019016,9.991146588,10.76861173,16.18524181,25.73107739,42.00202119,69.73773953,96.09568926,121.9180749,133.5546195,111.5710338,100.5631914,103.5644989,99.89930695,101.4428324
Honduras,HND,Improved sanitation facilities (% of population with access),SH.STA.ACSN,48.2,49.7,51.3,52.8,54.3,55.9,57.4,58.9,60.3,61.8,63.3,64.7,66.2,67.6,69.1,70.5,71.9,73.3,74.7,76,77.4,78.7,80,81.3,82.6,82.6
Honduras,HND,Improved water source (% of population with access),SH.H2O.SAFE.ZS,73.1,73.9,74.7,75.5,76.2,77,77.8,78.6,79.3,80.1,80.8,81.5,82.3,83,83.8,84.5,85.2,85.9,86.6,87.3,88,88.7,89.3,90,90.6,91.2
Honduras,HND,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,..,..,64.2,..,..,67.4,..,70.4,..,..,..,..,..,..,..,..,..
Honduras,HND,Fertility rate total (births per woman),SP.DYN.TFRT.IN,5.139,5.048,4.956,4.86,4.758,4.649,4.531,4.405,4.272,4.134,3.993,3.849,3.706,3.564,3.427,3.293,3.164,3.039,2.918,2.802,2.695,2.599,2.514,2.442,2.382,..
Honduras,HND,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,129.2982,127.8986,126.499,124.351,122.203,120.055,117.907,115.759,112.5992,109.4394,106.2796,103.1198,99.96,96.7804,93.6008,90.4212,87.2416,84.062,80.9374,77.8128,74.6882,71.5636,68.439,67.0488,65.6586,..
Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,64,..,..,..,..,..,..,..,..,..,67,..,..,..,..,..,..,..,..,..,80,..,82.2,..,..,..
Honduras,HND,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,Life expectancy at birth total (years),SP.DYN.LE00.IN,66.68904878,67.14363415,67.57919512,68.0087561,68.43680488,68.85839024,69.2615122,69.63070732,69.95897561,70.24580488,70.49419512,70.71212195,70.91104878,71.10295122,71.29282927,71.48217073,71.67246341,71.85873171,72.03997561,72.21721951,72.39397561,72.57273171,72.75502439,72.94285366,73.13570732,..
IDA blend,IDB,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0.000884091,0.002941066,0.005010954,0.012361066,0.022142092,0.036003427,0.067492211,0.140300994,0.218749727,0.366391079,0.667205485,1.150220196,2.003958827,3.017762551,5.782614847,10.89783778,21.02158847,34.93415905,52.51724807,62.67333442,69.71303968,76.72515061,82.09526694,84.29660718,88.87527532,85.6894261
IDA blend,IDB,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,1.049883478,1.1489191,1.203632389,1.315264743,1.448848682,1.619673248,1.832590824,2.000177674,2.25090945,2.53917227,3.008597122,3.652420207,4.82157341,6.041345402,10.11606254,13.86343413,25.42675362,39.85878912,58.11211126,69.08658149,75.41249382,81.45990372,86.58697894,88.16645444,92.32967913,88.79941162
IDA blend,IDB,Improved sanitation facilities (% of population with access),SH.STA.ACSN,37.3096379,37.59811298,38.27115107,38.5245326,39.33589678,40.1904829,41.02673011,41.67398557,42.50073431,43.32468459,44.19525973,45.05848181,45.88577422,46.70244557,47.55206734,48.35350728,49.13539268,49.92373193,50.67492879,51.3855797,52.1392952,52.85365403,53.57540952,54.23973716,54.90868746,55.52964878
IDA blend,IDB,Improved water source (% of population with access),SH.H2O.SAFE.ZS,65.49905251,66.33696518,67.33385961,68.13541887,68.91155075,69.6196074,70.38092266,71.09178993,71.85663249,72.55139401,73.28596836,74.01868532,74.73383638,75.43518798,76.13386989,76.83187364,77.53001947,78.20309035,78.85183005,79.5100016,80.19719374,80.85682658,81.4667304,81.82160906,82.44858933,82.92365071
IDA blend,IDB,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,66.37892521,67.78966152,69.12283311,71.50835846,73.13396696,74.28906716,74.89103311,74.49127142,75.1241903,75.62275953,71.34099325,..,..,..,..,..,..
IDA blend,IDB,Fertility rate total (births per woman),SP.DYN.TFRT.IN,5.22027662,5.135578754,5.027273011,4.916526301,4.80071585,4.705481757,4.590349866,4.480256044,4.372866586,4.283572828,4.202176599,4.130485781,4.082805201,4.032464872,4.006942637,3.976746077,3.960476463,3.954729563,3.946437927,3.925279788,3.895854982,3.870532395,3.84506866,3.816487434,3.778731987,..
IDA blend,IDB,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,90.81379835,89.79308088,88.7503666,87.31648674,85.8253515,84.25349233,82.57692011,80.84240015,79.18489362,77.4816603,75.72206625,73.86100092,71.98786576,71.13442792,70.34417873,69.65029967,68.99328908,68.42843832,68.29010179,68.24767193,68.26231596,68.35627371,68.55015743,68.00292873,67.41916718,..
IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,60.91356029,..,..,..,..,..,..,..,..,..,68.63406526,..,..,..,..,..,..,..,..,..,74.46748967,..,78.50298955,..,..,..
IDA blend,IDB,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Life expectancy at birth total (years),SP.DYN.LE00.IN,58.72617366,58.80427708,58.87109727,58.92040717,58.96711352,59.01645959,59.07707526,59.15634606,59.25062577,59.37108772,59.52019563,59.70113308,59.91131613,60.1428183,60.40039918,60.67839094,60.97444305,61.28532042,61.60417635,61.92450463,62.24015189,62.54143797,62.82157239,63.08274424,63.32437044,..
IDA countries classified as fragile situations,DFS,Mobile cellular telephone subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0.000908603,0.003336916,0.005895685,0.009292312,0.01952292,0.036750066,0.07493989,0.216757061,0.402691898,0.717866725,1.214004843,2.041208471,3.277632533,4.973755555,8.473907149,14.05899507,20.64075498,25.56792218,30.89882989,38.36890165,44.82507942,52.02179852,61.81141041,66.56187142
IDA countries classified as fragile situations,DFS,Fixed telephone and mobile cellular subscriptions (per 100 people),IT.TEL.TOTL.P2,0.343106089,0.355800507,0.364776299,0.38200219,0.403010154,0.437153546,0.482657657,0.532113981,0.627720769,0.841138309,1.124045575,1.505235814,2.164132121,3.133578394,4.534690714,6.157021456,9.69724208,15.16794483,21.80600524,26.6244135,31.92815934,39.38833333,45.82177894,52.99340713,62.76691239,67.43868222
IDA countries classified as fragile situations,DFS,Improved sanitation facilities (% of population with access),SH.STA.ACSN,20.4660811,27.57978016,27.82037176,27.71330935,27.65788081,27.77740395,28.20912983,28.66282267,29.09159011,29.50991101,29.93420431,30.34481996,30.73631383,31.14821089,31.54346239,31.93487213,32.29344779,32.66681174,33.05114333,33.34431129,33.62930131,33.27281152,33.82467399,32.52159722,32.59837002,33.71900902
IDA countries classified as fragile situations,DFS,Improved water source (% of population with access),SH.H2O.SAFE.ZS,54.88162549,53.12654347,53.28650592,52.48810463,52.86102811,53.18978517,53.60611564,54.05371158,54.50578928,54.94663972,55.40989507,55.82797773,56.26082326,56.6439017,57.0730939,57.5033814,57.92127966,58.38193185,58.81892079,59.31563736,59.8116505,60.37050381,61.6934023,62.58676061,62.96841761,64.13724405
IDA countries classified as fragile situations,DFS,Household electrification rate (% of households),EG.ELC.HOUS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA countries classified as fragile situations,DFS,Fertility rate total (births per woman),SP.DYN.TFRT.IN,6.007098565,5.954519753,5.905904313,5.858806207,5.811611595,5.762703572,5.710005632,5.656303322,5.602070536,5.549143465,5.497980626,5.448331826,5.398179827,5.345867731,5.29004945,5.229351477,5.162447326,5.091854848,5.018754226,4.943448747,4.867848554,4.790022829,4.712901836,4.637466817,4.563406,..
IDA countries classified as fragile situations,DFS,Adolescent fertility rate (births per 1000 women age 15-19),SP.ADO.TFRT,113.9610319,113.2831889,112.6976311,112.2810207,111.790353,111.1900722,110.4842875,109.6917832,108.8628967,108.1339023,107.5537785,107.1714813,106.8980403,106.1689731,105.3949906,104.5349767,103.6315818,102.6436972,100.941784,99.17367567,97.35377948,95.472206,93.57514559,91.78859143,89.95818546,..
IDA countries classified as fragile situations,DFS,Access to electricity (% of population),EG.ELC.ACCS.ZS,23.51414509,..,..,..,..,..,..,..,..,..,26.51748914,..,..,..,..,..,..,..,..,..,29.32806601,..,31.77387407,..,..,..
IDA countries classified as fragile situations,DFS,Access to an all-season road (% of rural population),IS.ROD.ALLS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
